@RELATION random_forest_new_dataset
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,Dove,macaw,Parakeet,Parrot,Pigeon,sparrow}

@DATA
0.199698,0.037920,3.052488,0.285347,0.239352,0.788753,0.016627,0.319424,-26.890268,1.906038,-0.032376,-0.216373,0.453874,0.697549,0.490370,0.051677,-0.170365,-0.077024,0.225981,0.199104,0.086557,0.003163,0.000424,0.029464,0.008148,0.014708,0.020521,0.068860,0.005046,0.001745,0.003817,0.014515,0.000454,0.028752,0.045668,0.016155,0.195433,0.028566,0.012397,0.268668,0.009901,0.065881,0.682525,0.285768,0.348077,0.248708,0.160500,0.171302,0.174095,0.118701,0.143300,0.144742,0.112060,0.141730,0.123171,0.002760,0.000269,0.021024,0.007455,0.008452,0.018749,0.040640,0.004452,0.001981,0.003704,0.009898,0.000313,0.014859,Dove
0.185268,0.071291,3.139024,0.282652,0.248250,0.960852,0.011950,0.325404,-25.995763,1.776965,-0.187668,-0.322388,0.296776,0.612448,0.407722,-0.046728,-0.245680,-0.131697,0.176679,0.168523,0.050264,0.003587,0.000651,0.041009,0.004410,0.015224,0.028234,0.074306,0.007875,0.002869,0.003218,0.015481,0.000693,0.031825,0.036261,0.039410,0.165174,0.027762,0.010889,0.277951,0.008235,0.064441,0.684167,0.212553,0.349451,0.202288,0.123473,0.149047,0.141435,0.110952,0.126454,0.122835,0.121366,0.100995,0.096686,0.003247,0.000371,0.024193,0.002937,0.008154,0.026444,0.038600,0.007854,0.002458,0.001629,0.010791,0.000326,0.014725,Dove
0.151955,0.065578,3.127456,0.267002,0.247682,0.805997,0.019542,0.271397,-25.895215,1.900388,-0.193481,-0.303329,0.266442,0.645928,0.421021,-0.035227,-0.259819,-0.137715,0.190702,0.137852,0.046168,0.004206,0.000582,0.041417,0.003646,0.011960,0.024096,0.087777,0.010421,0.001794,0.004393,0.022653,0.000848,0.034748,0.032647,0.040827,0.091199,0.023467,0.011253,0.236587,0.012934,0.054042,0.642649,0.245116,0.299501,0.200270,0.116555,0.151719,0.125779,0.120561,0.162820,0.121295,0.125907,0.087978,0.116717,0.002926,0.000298,0.025173,0.001716,0.007437,0.020872,0.052195,0.008653,0.000774,0.003123,0.014955,0.000418,0.015994,Dove
0.186393,0.074459,3.167733,0.275906,0.243652,0.916276,0.018451,0.308375,-25.762365,1.848414,-0.212971,-0.350686,0.390087,0.634313,0.506190,-0.063177,-0.304051,-0.163832,0.200011,0.204062,0.052210,0.003561,0.000711,0.023854,0.004068,0.011740,0.029822,0.064965,0.009679,0.001785,0.004272,0.019096,0.000666,0.029051,0.046537,0.035472,0.130236,0.030229,0.012529,0.276821,0.013366,0.070973,0.748453,0.324280,0.343732,0.288589,0.166040,0.183669,0.193511,0.139006,0.150614,0.111515,0.114116,0.144997,0.109096,0.002553,0.000386,0.014272,0.002409,0.006578,0.028410,0.038743,0.010855,0.001333,0.003021,0.014387,0.000389,0.017713,Dove
0.095827,0.047164,3.088347,0.220024,0.240710,0.422655,0.020021,0.091250,-26.041471,2.143854,0.250971,-0.011472,0.555860,0.846037,0.692256,0.106105,-0.129116,-0.082062,0.253717,0.212975,0.171064,0.003128,0.000320,0.052971,0.001619,0.022424,0.025164,0.084084,0.008216,0.000987,0.006503,0.028299,0.000471,0.036979,0.017365,0.018676,0.132112,0.019374,0.009294,0.143531,0.013997,0.040227,0.634704,0.276696,0.272855,0.207327,0.160061,0.171169,0.174430,0.133898,0.113963,0.132741,0.117933,0.131303,0.118757,0.002503,0.000203,0.018779,0.000987,0.010048,0.026554,0.044734,0.007997,0.000701,0.004111,0.017316,0.000281,0.014772,Dove
0.145640,0.062683,3.111146,0.246589,0.235917,0.642031,0.029448,0.201667,-29.350605,1.983509,-0.836067,-0.466790,0.700684,0.417514,-0.129562,-0.374244,0.028769,0.297312,0.194228,-0.129743,-0.148236,0.004106,0.001000,0.025720,0.003063,0.010821,0.003729,0.035666,0.020385,0.015436,0.033862,0.018882,0.001443,0.028068,0.028082,0.035832,0.152778,0.036599,0.025913,0.192856,0.022608,0.053976,1.255507,0.313560,0.413542,0.158360,0.170328,0.130126,0.131106,0.132937,0.111299,0.101429,0.119542,0.116092,0.077619,0.002999,0.000659,0.017160,0.002742,0.005430,0.002526,0.023259,0.022844,0.015515,0.015099,0.009311,0.000955,0.010205,Dove
0.140980,0.052268,3.201086,0.271999,0.255401,0.664976,0.022963,0.213214,-24.735546,2.192427,-0.412559,-1.147725,0.187462,0.605492,0.497653,-0.021027,-0.128695,0.004565,0.183898,-0.004071,0.035511,0.003306,0.002118,0.022611,0.023620,0.013681,0.014903,0.058925,0.016414,0.026494,0.005269,0.007444,0.001370,0.034310,0.034770,0.015524,0.088482,0.032686,0.013156,0.289514,0.010876,0.084506,0.644223,0.294044,0.531576,0.252447,0.249091,0.265586,0.173891,0.222277,0.192060,0.168635,0.172488,0.159763,0.149253,0.003004,0.001486,0.016679,0.023516,0.013229,0.016623,0.037127,0.020404,0.023916,0.006027,0.006191,0.001018,0.014942,Dove
0.151544,0.065910,3.121873,0.241799,0.229958,0.692982,0.031576,0.218971,-29.030802,1.878614,-0.792232,-0.544673,0.682118,0.387280,-0.128459,-0.361413,0.095861,0.226363,0.098493,-0.141550,-0.068447,0.004963,0.001042,0.025219,0.005531,0.007849,0.004369,0.048821,0.013709,0.016926,0.047144,0.017165,0.001690,0.031940,0.031673,0.036437,0.119546,0.034618,0.025014,0.238885,0.019087,0.056545,1.232408,0.331950,0.404705,0.214738,0.151820,0.166271,0.164299,0.126368,0.171010,0.120231,0.142565,0.112787,0.109189,0.003651,0.000717,0.014514,0.004495,0.004103,0.002690,0.032856,0.012682,0.023395,0.032577,0.008341,0.000865,0.017046,Dove
0.119358,0.070909,3.065754,0.205129,0.216938,0.437498,0.036999,0.141250,-28.317156,1.931578,-1.186479,-0.519496,0.378886,0.651618,-0.206426,-0.249579,-0.024295,0.135161,0.157947,-0.185132,0.008782,0.002860,0.001312,0.013867,0.004040,0.014757,0.003572,0.036892,0.015615,0.015207,0.049084,0.011225,0.001857,0.030631,0.013945,0.039464,0.160021,0.021588,0.020602,0.187361,0.020187,0.024517,1.063471,0.400445,0.312269,0.165912,0.151232,0.127481,0.175295,0.124509,0.133392,0.120296,0.106511,0.137899,0.115089,0.001825,0.000747,0.009268,0.002857,0.007995,0.002721,0.029464,0.016395,0.018567,0.029782,0.006499,0.000813,0.015537,Dove
0.066875,0.011128,3.067236,0.110731,0.138429,0.537734,0.007069,0.099849,-25.246675,0.781407,-0.072857,-0.315881,-1.205590,0.213588,-0.021603,0.210432,0.131779,0.227126,-0.061383,0.064086,0.044422,0.009905,0.008966,0.038979,0.007199,0.006336,0.005529,0.070694,0.002628,0.005021,0.005890,0.011728,0.010169,0.022217,0.028470,0.006804,0.143835,0.018916,0.026068,0.220119,0.002260,0.036865,1.079476,0.702181,0.286945,0.233296,0.228785,0.221641,0.235305,0.210558,0.214807,0.232368,0.203637,0.197329,0.196402,0.006382,0.006151,0.023859,0.004867,0.003561,0.003760,0.044634,0.002001,0.003330,0.003007,0.007300,0.005984,0.010662,macaw
0.105527,0.020035,3.130523,0.153512,0.147569,0.905911,0.007563,0.159183,-25.210484,0.625709,-0.669576,0.646097,-0.447572,-0.210858,0.045723,0.167633,0.102765,0.096794,0.095452,-0.060303,0.257985,0.005001,0.004790,0.015365,0.007676,0.003943,0.002912,0.038208,0.014584,0.002338,0.002801,0.010348,0.004150,0.015702,0.025772,0.016171,0.144020,0.013438,0.013651,0.369590,0.004595,0.050722,0.697664,0.413763,0.312710,0.342714,0.239018,0.274325,0.316782,0.303287,0.301471,0.261344,0.217630,0.155123,0.134738,0.003308,0.003445,0.011113,0.007388,0.002898,0.001798,0.018899,0.017779,0.001775,0.002114,0.006981,0.003527,0.008276,macaw
0.128284,0.024856,3.074566,0.178920,0.146519,1.204697,0.004246,0.206694,-25.554143,0.247414,1.408831,0.058061,0.280997,-0.226683,0.725001,-0.076580,0.099645,0.362077,-0.363105,0.204980,-0.136264,0.006003,0.001462,0.028658,0.002293,0.004640,0.001864,0.022680,0.004553,0.004064,0.006355,0.014793,0.001446,0.010981,0.011826,0.019448,0.207978,0.006704,0.019758,0.186988,0.001373,0.016400,0.931643,0.800325,0.240932,0.243740,0.220674,0.195051,0.309098,0.257102,0.297189,0.293703,0.202054,0.153607,0.137974,0.006297,0.001106,0.024697,0.001564,0.003740,0.001193,0.017906,0.002868,0.002647,0.004612,0.012779,0.001204,0.008026,macaw
0.096079,0.034123,3.116041,0.149250,0.150335,0.786521,0.009451,0.142410,-24.956900,0.927285,-0.670882,0.713145,-0.366029,-0.227090,0.304576,0.154800,-0.013537,0.197634,0.133661,-0.050404,0.281574,0.004561,0.003882,0.017698,0.004527,0.005090,0.004266,0.052985,0.010168,0.002151,0.002757,0.021597,0.003363,0.018066,0.024013,0.031441,0.152217,0.014087,0.013188,0.366761,0.005900,0.059445,0.727479,0.444697,0.383298,0.385702,0.209769,0.308661,0.335749,0.271719,0.315061,0.237463,0.179741,0.161663,0.122722,0.003293,0.002911,0.011254,0.003879,0.003620,0.003179,0.026425,0.012021,0.001550,0.002101,0.017659,0.003013,0.007685,macaw
0.108494,0.017944,3.111994,0.161698,0.152528,0.910313,0.008456,0.164185,-26.258919,0.998772,-0.655287,0.651217,-0.241981,-0.328313,0.237981,0.104336,0.011099,0.344179,0.100056,-0.066405,0.311713,0.003814,0.002660,0.015458,0.004026,0.003540,0.002730,0.062941,0.014785,0.002405,0.002878,0.019233,0.003426,0.021041,0.026965,0.015774,0.157246,0.018420,0.013088,0.365434,0.005137,0.051368,0.705049,0.461217,0.401913,0.427910,0.213167,0.262476,0.300339,0.262653,0.247576,0.215290,0.173331,0.128745,0.100129,0.002926,0.002020,0.010416,0.003069,0.002075,0.001878,0.029430,0.018525,0.001872,0.002347,0.013256,0.002765,0.008541,macaw
0.136860,0.022778,3.117487,0.191899,0.153406,1.040553,0.002672,0.196385,-27.188564,0.172424,1.287755,0.207808,-0.020812,0.374371,0.385258,0.210244,-0.077524,0.221645,-0.026157,-0.121879,-0.078628,0.003139,0.004052,0.011456,0.004720,0.005325,0.002281,0.047005,0.002350,0.001811,0.015589,0.008384,0.001148,0.013446,0.018141,0.013793,0.193131,0.011525,0.020454,0.201128,0.000686,0.015202,0.710952,0.772509,0.241384,0.195078,0.240161,0.203883,0.136481,0.161500,0.172850,0.163121,0.123086,0.130499,0.110534,0.001912,0.002652,0.007229,0.003702,0.002644,0.001630,0.027847,0.002455,0.000967,0.007565,0.005517,0.000849,0.007482,macaw
0.174047,0.032651,3.050857,0.220621,0.145554,1.361366,0.002532,0.279333,-28.606916,0.157162,1.252088,-0.099814,0.149920,0.280860,0.302846,0.014791,-0.027473,0.148735,-0.142456,-0.114000,-0.050104,0.002563,0.002074,0.009390,0.004095,0.006694,0.002347,0.030590,0.001707,0.001624,0.013484,0.004567,0.000996,0.009217,0.017653,0.019059,0.346982,0.009372,0.012457,0.104824,0.000540,0.020081,0.857823,0.452522,0.157828,0.167914,0.161777,0.127795,0.108453,0.141497,0.154219,0.147502,0.144982,0.143970,0.128614,0.001435,0.001265,0.005628,0.002290,0.003446,0.001493,0.011982,0.001111,0.000732,0.005306,0.002043,0.000779,0.003188,macaw
0.173279,0.027620,3.121898,0.209626,0.134677,1.362693,0.002297,0.237353,-28.451283,-0.277946,1.414841,0.219980,0.138345,0.324608,0.386407,0.206827,-0.142541,0.287173,-0.138414,-0.167523,-0.129899,0.002318,0.002421,0.008944,0.003404,0.003235,0.002111,0.030283,0.001999,0.000636,0.007143,0.003662,0.000708,0.008931,0.013919,0.019669,0.230390,0.008150,0.017178,0.157407,0.000619,0.007731,1.022660,0.749637,0.180846,0.164538,0.162492,0.139789,0.145262,0.154126,0.190761,0.169181,0.119480,0.138637,0.087528,0.001264,0.001751,0.005736,0.002418,0.001518,0.001273,0.019595,0.001370,0.000369,0.005280,0.002123,0.000394,0.005048,macaw
0.120732,0.018665,3.135813,0.174593,0.150311,1.067962,0.004984,0.182927,-29.083433,-0.964127,0.097483,0.332482,0.351209,-0.041691,0.122259,0.139796,-0.082303,0.196492,-0.039673,-0.037742,0.051922,0.003906,0.002183,0.031435,0.002770,0.005267,0.007299,0.036481,0.002664,0.002930,0.004000,0.004803,0.003312,0.015587,0.014993,0.010609,0.110118,0.012105,0.014373,0.214527,0.001949,0.033220,0.706358,0.479621,0.298954,0.204611,0.200269,0.216146,0.209401,0.225161,0.216003,0.241146,0.196982,0.181646,0.144881,0.002804,0.001478,0.020868,0.002409,0.003319,0.006010,0.020817,0.002289,0.002338,0.003466,0.003766,0.003041,0.007143,macaw
0.132711,0.011257,3.159168,0.187672,0.157912,1.147899,0.004995,0.201969,-30.427239,-0.906529,0.326742,0.257794,0.129144,0.003758,0.107698,0.126540,-0.013984,0.139266,-0.049071,-0.018713,0.052782,0.003334,0.002191,0.042001,0.003208,0.007158,0.003397,0.049122,0.002028,0.002993,0.003623,0.006927,0.003195,0.019632,0.016944,0.004637,0.105591,0.011614,0.013170,0.219407,0.002075,0.033949,0.667781,0.509569,0.250133,0.208095,0.212577,0.193176,0.210941,0.179363,0.195168,0.210570,0.181910,0.161839,0.143684,0.002180,0.001545,0.025899,0.002328,0.004672,0.002465,0.024292,0.001574,0.002371,0.002390,0.005218,0.002104,0.007361,macaw
0.146510,0.013081,3.177453,0.196628,0.158776,1.302064,0.004063,0.241145,-29.826616,-0.891055,0.419124,0.200867,0.109927,-0.061215,0.143847,0.017308,0.026880,0.174365,-0.031732,0.061997,-0.006285,0.004955,0.002471,0.026266,0.002714,0.006944,0.004188,0.028137,0.002863,0.003798,0.007785,0.006420,0.003306,0.012206,0.014397,0.007493,0.100441,0.010160,0.011557,0.189260,0.001389,0.032220,0.589672,0.430952,0.200263,0.192999,0.168393,0.197206,0.201813,0.190148,0.211732,0.196245,0.188419,0.167837,0.132269,0.002988,0.001735,0.014902,0.001708,0.003410,0.002828,0.014940,0.002092,0.002759,0.004558,0.004314,0.002471,0.005057,macaw
0.214070,0.009563,3.170268,0.232715,0.155249,1.327670,0.004193,0.290906,-30.943403,-1.677715,0.031456,0.094456,0.083512,0.048053,0.072175,0.110949,-0.064327,0.103084,0.024841,0.008817,-0.014329,0.001984,0.001966,0.013614,0.001988,0.004938,0.003651,0.014118,0.002565,0.002124,0.002570,0.003552,0.002080,0.007409,0.022761,0.005680,0.112083,0.015717,0.012219,0.180330,0.001326,0.031770,0.857172,0.450255,0.245003,0.203366,0.195741,0.187873,0.196863,0.217756,0.217449,0.218535,0.199104,0.169567,0.137552,0.001533,0.001470,0.009184,0.001411,0.003228,0.003306,0.009122,0.002147,0.001647,0.001749,0.002639,0.001733,0.003908,macaw
0.067291,0.011128,3.066831,0.110783,0.138473,0.537457,0.007068,0.099871,-25.246516,0.781452,-0.072759,-0.315812,-1.205553,0.213768,-0.021544,0.210384,0.131807,0.227079,-0.061486,0.064046,0.044431,0.009904,0.008966,0.038982,0.007198,0.006336,0.005542,0.070685,0.002625,0.005026,0.005889,0.011725,0.010167,0.022215,0.029095,0.006804,0.143719,0.018949,0.026055,0.219680,0.002260,0.036850,1.079213,0.702206,0.286828,0.233231,0.228827,0.221340,0.235292,0.210483,0.214821,0.232382,0.203468,0.197343,0.196410,0.006382,0.006151,0.023858,0.004868,0.003562,0.003756,0.044639,0.002002,0.003329,0.003007,0.007300,0.005983,0.010663,macaw
0.230906,0.012700,3.163422,0.235956,0.152707,1.329557,0.004301,0.301218,-30.967598,-1.460998,0.214230,0.039342,0.047194,0.030310,0.094785,0.100332,-0.067850,0.090884,0.004278,0.015784,-0.031435,0.001532,0.001851,0.012744,0.002056,0.004549,0.002639,0.011787,0.002198,0.001564,0.001730,0.001983,0.001876,0.006506,0.021365,0.007063,0.114018,0.013867,0.011876,0.173258,0.001456,0.025043,0.775679,0.417341,0.219586,0.200977,0.198028,0.201835,0.194800,0.221918,0.212614,0.192530,0.182712,0.155996,0.148767,0.001142,0.001389,0.009610,0.001501,0.003386,0.002099,0.007895,0.001786,0.001156,0.001319,0.001556,0.001573,0.003562,macaw
0.214813,0.016844,3.162916,0.224204,0.148647,1.325684,0.004381,0.285915,-30.002034,-1.508612,0.189576,-0.172060,0.108012,0.184672,-0.029319,0.167301,-0.006650,0.100291,-0.010498,0.016441,-0.019845,0.001407,0.001895,0.015549,0.003117,0.004436,0.002519,0.013206,0.002063,0.002107,0.001788,0.002694,0.001614,0.007269,0.022938,0.008867,0.105457,0.014172,0.012058,0.207711,0.001403,0.025328,0.761030,0.444177,0.245932,0.223876,0.203849,0.195002,0.223195,0.218992,0.202760,0.195654,0.199608,0.173688,0.139458,0.000942,0.001503,0.011744,0.002716,0.003036,0.001930,0.008838,0.001701,0.001516,0.001450,0.002150,0.001222,0.003882,macaw
0.060611,0.012254,3.071658,0.109440,0.141032,0.490040,0.007298,0.091113,-25.190508,0.975784,-0.122114,-0.404748,-1.166001,0.198124,-0.035936,0.255453,0.097470,0.181471,-0.009900,0.021946,0.059303,0.011048,0.009486,0.042387,0.008902,0.006946,0.006203,0.072474,0.002469,0.004630,0.006373,0.011343,0.010652,0.023002,0.023926,0.009004,0.130928,0.016768,0.024408,0.213484,0.002506,0.033246,1.035821,0.750075,0.270930,0.218340,0.210565,0.194723,0.227202,0.214979,0.202310,0.227190,0.207095,0.174186,0.182029,0.007338,0.005944,0.025435,0.005690,0.003916,0.004038,0.045422,0.001986,0.002934,0.004080,0.007125,0.006792,0.011203,macaw
0.065537,0.019088,3.004810,0.107719,0.132548,0.557307,0.008031,0.093803,-24.847909,0.571110,-0.044324,-0.346983,-1.172039,0.225669,-0.090449,0.238067,0.128964,0.221313,-0.057107,0.064845,0.014724,0.010871,0.009047,0.031679,0.007326,0.006876,0.005560,0.052565,0.003283,0.004674,0.005823,0.010465,0.010973,0.017765,0.021648,0.014003,0.192451,0.011421,0.021880,0.235537,0.002455,0.024730,0.991456,0.816379,0.270127,0.301466,0.215099,0.194246,0.248999,0.263013,0.228860,0.237354,0.202965,0.192409,0.177515,0.008322,0.006708,0.023969,0.004840,0.003857,0.004267,0.036670,0.002724,0.003711,0.004129,0.006272,0.007843,0.010402,macaw
0.071542,0.026446,3.020613,0.121042,0.138005,0.691347,0.007835,0.111039,-24.045571,0.238844,-0.125476,-0.590224,-1.381827,0.061517,-0.052326,0.301302,0.079821,0.257527,-0.003560,-0.039831,0.031120,0.014658,0.012121,0.018387,0.007279,0.006337,0.006400,0.019305,0.002773,0.004840,0.006203,0.009726,0.012278,0.010920,0.018237,0.019251,0.167057,0.013767,0.020365,0.257801,0.002925,0.029115,0.887205,0.829941,0.328026,0.225304,0.217883,0.231078,0.257524,0.274727,0.248001,0.268623,0.237866,0.177714,0.145211,0.012368,0.011168,0.012755,0.005294,0.003777,0.004629,0.013099,0.002065,0.003695,0.005288,0.007050,0.009116,0.005674,macaw
0.069039,0.038307,3.019589,0.115792,0.134517,0.682602,0.007732,0.106091,-23.552771,0.465374,-0.113851,-0.727852,-1.245685,0.006887,-0.013491,0.315759,0.101070,0.281269,0.046666,-0.033516,0.079549,0.015013,0.008626,0.020787,0.008603,0.006402,0.006201,0.025759,0.003049,0.003996,0.008118,0.011561,0.011018,0.011108,0.019811,0.027230,0.185781,0.015659,0.019043,0.237048,0.002759,0.031247,0.935013,0.928697,0.304937,0.244648,0.219001,0.220222,0.220100,0.273112,0.240634,0.235098,0.201836,0.197687,0.159829,0.011949,0.006323,0.015002,0.006403,0.003837,0.004511,0.019547,0.002241,0.002627,0.006507,0.008455,0.007862,0.006277,macaw
0.067291,0.011128,3.066831,0.110783,0.138473,0.537457,0.007068,0.099871,-25.246516,0.781452,-0.072759,-0.315812,-1.205553,0.213768,-0.021544,0.210384,0.131807,0.227079,-0.061486,0.064046,0.044431,0.009904,0.008966,0.038982,0.007198,0.006336,0.005542,0.070685,0.002625,0.005026,0.005889,0.011725,0.010167,0.022215,0.029095,0.006804,0.143719,0.018949,0.026055,0.219680,0.002260,0.036850,1.079213,0.702206,0.286828,0.233231,0.228827,0.221340,0.235292,0.210483,0.214821,0.232382,0.203468,0.197343,0.196410,0.006382,0.006151,0.023858,0.004868,0.003562,0.003756,0.044639,0.002002,0.003329,0.003007,0.007300,0.005983,0.010663,macaw
0.060611,0.012254,3.071658,0.109440,0.141032,0.490040,0.007298,0.091113,-25.190508,0.975784,-0.122114,-0.404748,-1.166001,0.198124,-0.035936,0.255453,0.097470,0.181471,-0.009900,0.021946,0.059303,0.011048,0.009486,0.042387,0.008902,0.006946,0.006203,0.072474,0.002469,0.004630,0.006373,0.011343,0.010652,0.023002,0.023926,0.009004,0.130928,0.016768,0.024408,0.213484,0.002506,0.033246,1.035821,0.750075,0.270930,0.218340,0.210565,0.194723,0.227202,0.214979,0.202310,0.227190,0.207095,0.174186,0.182029,0.007338,0.005944,0.025435,0.005690,0.003916,0.004038,0.045422,0.001986,0.002934,0.004080,0.007125,0.006792,0.011203,macaw
0.065537,0.019088,3.004810,0.107719,0.132548,0.557307,0.008031,0.093803,-24.847909,0.571110,-0.044324,-0.346983,-1.172039,0.225669,-0.090449,0.238067,0.128964,0.221313,-0.057107,0.064845,0.014724,0.010871,0.009047,0.031679,0.007326,0.006876,0.005560,0.052565,0.003283,0.004674,0.005823,0.010465,0.010973,0.017765,0.021648,0.014003,0.192451,0.011421,0.021880,0.235537,0.002455,0.024730,0.991456,0.816379,0.270127,0.301466,0.215099,0.194246,0.248999,0.263013,0.228860,0.237354,0.202965,0.192409,0.177515,0.008322,0.006708,0.023969,0.004840,0.003857,0.004267,0.036670,0.002724,0.003711,0.004129,0.006272,0.007843,0.010402,macaw
0.071542,0.026446,3.020613,0.121042,0.138005,0.691347,0.007835,0.111039,-24.045571,0.238844,-0.125476,-0.590224,-1.381827,0.061517,-0.052326,0.301302,0.079821,0.257527,-0.003560,-0.039831,0.031120,0.014658,0.012121,0.018387,0.007279,0.006337,0.006400,0.019305,0.002773,0.004840,0.006203,0.009726,0.012278,0.010920,0.018237,0.019251,0.167057,0.013767,0.020365,0.257801,0.002925,0.029115,0.887205,0.829941,0.328026,0.225304,0.217883,0.231078,0.257524,0.274727,0.248001,0.268623,0.237866,0.177714,0.145211,0.012368,0.011168,0.012755,0.005294,0.003777,0.004629,0.013099,0.002065,0.003695,0.005288,0.007050,0.009116,0.005674,macaw
0.173279,0.027620,3.121898,0.209626,0.134677,1.362693,0.002297,0.237353,-28.451283,-0.277946,1.414841,0.219980,0.138345,0.324608,0.386407,0.206827,-0.142541,0.287173,-0.138414,-0.167523,-0.129899,0.002318,0.002421,0.008944,0.003404,0.003235,0.002111,0.030283,0.001999,0.000636,0.007143,0.003662,0.000708,0.008931,0.013919,0.019669,0.230390,0.008150,0.017178,0.157407,0.000619,0.007731,1.022660,0.749637,0.180846,0.164538,0.162492,0.139789,0.145262,0.154126,0.190761,0.169181,0.119480,0.138637,0.087528,0.001264,0.001751,0.005736,0.002418,0.001518,0.001273,0.019595,0.001370,0.000369,0.005280,0.002123,0.000394,0.005048,macaw
0.120732,0.018665,3.135813,0.174593,0.150311,1.067962,0.004984,0.182927,-29.083433,-0.964127,0.097483,0.332482,0.351209,-0.041691,0.122259,0.139796,-0.082303,0.196492,-0.039673,-0.037742,0.051922,0.003906,0.002183,0.031435,0.002770,0.005267,0.007299,0.036481,0.002664,0.002930,0.004000,0.004803,0.003312,0.015587,0.014993,0.010609,0.110118,0.012105,0.014373,0.214527,0.001949,0.033220,0.706358,0.479621,0.298954,0.204611,0.200269,0.216146,0.209401,0.225161,0.216003,0.241146,0.196982,0.181646,0.144881,0.002804,0.001478,0.020868,0.002409,0.003319,0.006010,0.020817,0.002289,0.002338,0.003466,0.003766,0.003041,0.007143,macaw
0.132711,0.011257,3.159168,0.187672,0.157912,1.147899,0.004995,0.201969,-30.427239,-0.906529,0.326742,0.257794,0.129144,0.003758,0.107698,0.126540,-0.013984,0.139266,-0.049071,-0.018713,0.052782,0.003334,0.002191,0.042001,0.003208,0.007158,0.003397,0.049122,0.002028,0.002993,0.003623,0.006927,0.003195,0.019632,0.016944,0.004637,0.105591,0.011614,0.013170,0.219407,0.002075,0.033949,0.667781,0.509569,0.250133,0.208095,0.212577,0.193176,0.210941,0.179363,0.195168,0.210570,0.181910,0.161839,0.143684,0.002180,0.001545,0.025899,0.002328,0.004672,0.002465,0.024292,0.001574,0.002371,0.002390,0.005218,0.002104,0.007361,macaw
