@RELATION scripts/svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,sparrow,cuckoo}

@DATA
0.171699,0.077848,2.998178,0.272754,0.229375,1.227043,0.022185,0.268125,-24.592700,0.255304,-1.437333,-0.908215,-0.425601,0.528003,-0.052352,-0.329155,-0.121905,0.020819,0.354161,0.041910,0.005746,0.002460,0.002056,0.002954,0.001894,0.002482,0.016453,0.016624,0.007098,0.006579,0.017420,0.003717,0.004123,0.010691,0.050055,0.057877,0.218550,0.035332,0.009640,0.495474,0.012248,0.094162,0.683734,0.334694,0.314766,0.108224,0.388260,0.286159,0.096828,0.128386,0.077824,0.137695,0.167626,0.139475,0.098486,0.001217,0.000766,0.001677,0.001111,0.001987,0.009811,0.007439,0.004346,0.006086,0.012956,0.001175,0.002194,0.005935,cuckoo
0.133839,0.103200,3.069885,0.223766,0.214782,0.762712,0.027278,0.172813,-25.233603,1.088118,-1.678096,-0.984878,-0.299578,0.430600,0.280951,-0.353632,-0.251406,0.149159,0.282171,0.102912,-0.085027,0.001965,0.001833,0.002361,0.003377,0.002608,0.026132,0.015177,0.008017,0.005072,0.026281,0.003125,0.001811,0.014982,0.025456,0.046054,0.296747,0.038503,0.017518,0.438941,0.008418,0.079707,0.761129,0.455755,0.230440,0.129369,0.300246,0.274164,0.174860,0.129843,0.122447,0.082856,0.116880,0.109466,0.095885,0.001513,0.001228,0.002003,0.002928,0.001938,0.019227,0.004971,0.006110,0.003343,0.018093,0.002693,0.001521,0.009158,cuckoo
0.210967,0.103966,3.074088,0.287574,0.235945,1.308915,0.015107,0.334792,-25.573620,0.751882,-1.635741,-0.987717,-0.317973,0.260422,-0.059650,-0.409789,-0.094806,0.116482,0.165663,0.115567,-0.088191,0.002326,0.003300,0.002979,0.001769,0.001896,0.009937,0.013903,0.006107,0.010565,0.019569,0.004199,0.003126,0.011106,0.072140,0.058251,0.203854,0.049665,0.013883,0.506165,0.012717,0.123003,1.017632,0.447771,0.299240,0.098967,0.258681,0.262384,0.172273,0.173450,0.135347,0.167986,0.138717,0.133517,0.079184,0.001276,0.002825,0.002041,0.001265,0.000889,0.012365,0.010584,0.003995,0.009716,0.014932,0.002172,0.002656,0.007042,cuckoo
0.170421,0.102183,3.033088,0.244275,0.221045,0.849894,0.029047,0.230625,-25.121148,1.019904,-1.777948,-0.923306,-0.493618,0.526640,0.018118,-0.462986,0.055813,0.081532,0.346793,0.107319,-0.184103,0.003298,0.002551,0.001745,0.002342,0.001871,0.012647,0.011559,0.008107,0.007150,0.029336,0.003319,0.002128,0.013291,0.051551,0.042427,0.231554,0.040894,0.013913,0.515711,0.019883,0.111524,1.172770,0.537218,0.388330,0.215325,0.392930,0.281701,0.148159,0.155807,0.145496,0.202518,0.153409,0.216652,0.075577,0.002122,0.002113,0.001484,0.001952,0.001568,0.018717,0.011836,0.009227,0.006474,0.030591,0.001520,0.001822,0.009551,cuckoo
0.197680,0.028329,3.145182,0.286637,0.236432,1.533768,0.010896,0.295022,-26.204163,0.213257,-1.458452,-0.962745,-0.676065,-0.025201,0.109582,-0.435962,0.012278,0.068508,0.125330,0.070250,-0.050410,0.004172,0.005443,0.004219,0.003570,0.004569,0.010402,0.025835,0.006511,0.008452,0.018719,0.007125,0.005838,0.012752,0.034602,0.028117,0.141336,0.028727,0.012795,0.375826,0.007567,0.074147,0.621600,0.357536,0.250136,0.200004,0.292446,0.243946,0.169884,0.140409,0.147630,0.138329,0.121328,0.151441,0.094503,0.002318,0.003655,0.002688,0.002051,0.002820,0.008799,0.013218,0.004147,0.007242,0.013624,0.004157,0.003763,0.006504,cuckoo
0.177705,0.034051,3.124822,0.284673,0.245297,1.456226,0.011460,0.296817,-25.954201,0.510781,-1.500031,-0.895251,-0.813310,-0.035358,-0.106045,-0.205833,-0.090145,0.041179,0.202009,0.072170,-0.071046,0.007229,0.007427,0.005917,0.005582,0.005400,0.010705,0.012302,0.007348,0.007510,0.019327,0.008404,0.007152,0.010037,0.032256,0.030549,0.149923,0.027921,0.011814,0.365506,0.007488,0.075944,0.631827,0.386564,0.257934,0.187773,0.314668,0.273658,0.176844,0.170043,0.154649,0.153408,0.139639,0.140679,0.106191,0.004259,0.004761,0.003879,0.003726,0.003605,0.009327,0.007035,0.006112,0.005341,0.015062,0.004506,0.004302,0.004721,cuckoo
0.196279,0.027338,3.148486,0.292798,0.238480,1.600522,0.010637,0.312878,-26.055589,0.042324,-1.512459,-0.774876,-0.876753,0.180783,-0.065850,-0.404444,-0.073523,0.163604,0.047050,0.187779,-0.096796,0.003603,0.003384,0.003074,0.003316,0.003556,0.008931,0.017053,0.006131,0.007821,0.025001,0.007948,0.005261,0.011653,0.037436,0.026410,0.146296,0.031509,0.011799,0.394178,0.007481,0.100113,0.650088,0.394375,0.204165,0.196719,0.259334,0.233628,0.184086,0.144776,0.141373,0.160208,0.136507,0.147910,0.114662,0.001972,0.001926,0.001903,0.001547,0.002092,0.007759,0.011855,0.004065,0.006150,0.020969,0.005105,0.003182,0.007024,cuckoo
0.196152,0.027331,3.148486,0.292827,0.238500,1.600649,0.010639,0.312832,-26.056032,0.042257,-1.512535,-0.774913,-0.876784,0.180759,-0.065894,-0.404459,-0.073550,0.163584,0.047023,0.187758,-0.096807,0.003603,0.003384,0.003074,0.003316,0.003556,0.008931,0.017052,0.006130,0.007821,0.025000,0.007949,0.005261,0.011653,0.037275,0.026402,0.146282,0.031536,0.011823,0.394397,0.007484,0.100088,0.649982,0.394524,0.204054,0.196778,0.259411,0.233662,0.184052,0.144743,0.141375,0.160192,0.136482,0.147905,0.114653,0.001971,0.001926,0.001903,0.001547,0.002091,0.007758,0.011855,0.004065,0.006150,0.020968,0.005105,0.003181,0.007024,cuckoo
0.208065,0.026163,3.113871,0.294510,0.236877,1.627604,0.012074,0.349175,-26.999372,0.252355,-1.491185,-0.901804,-0.725610,0.184520,-0.129211,-0.313276,-0.136250,0.100493,0.105127,0.103440,-0.121613,0.007244,0.004291,0.003504,0.003700,0.003726,0.012483,0.015200,0.005758,0.009374,0.022958,0.005074,0.004612,0.011691,0.042491,0.028875,0.195756,0.040681,0.016183,0.492211,0.007755,0.097510,0.840006,0.546336,0.262748,0.176280,0.329162,0.290077,0.158782,0.136164,0.146094,0.143607,0.132349,0.154445,0.097216,0.003461,0.003395,0.001933,0.002393,0.002142,0.011187,0.009480,0.003962,0.007847,0.015357,0.002391,0.002866,0.006589,cuckoo
0.085315,0.163992,2.942980,0.169111,0.193200,0.239008,0.011836,0.093542,-24.334031,2.363888,-0.811941,-1.276394,-0.240392,0.468710,0.620800,0.190607,-0.163278,-0.227114,0.028753,0.099973,0.163357,0.001085,0.000748,0.031418,0.107010,0.005300,0.009627,0.049251,0.037390,0.001552,0.000873,0.003455,0.000774,0.048847,0.018588,0.087880,0.233911,0.029044,0.017149,0.215376,0.008733,0.040960,0.958972,0.417327,0.300455,0.198987,0.195872,0.131878,0.082808,0.149728,0.133554,0.140237,0.116408,0.086394,0.077198,0.000527,0.000428,0.030826,0.032166,0.004579,0.007453,0.028070,0.032391,0.000797,0.000404,0.003323,0.000499,0.009700,cuckoo
0.205177,0.018729,3.106723,0.296208,0.241891,1.626656,0.012639,0.351221,-27.206442,0.288337,-1.562693,-0.829716,-0.738135,-0.012266,-0.069763,-0.303586,-0.133245,0.099882,0.135462,0.084735,-0.029849,0.005860,0.005027,0.004741,0.004057,0.005224,0.015315,0.010921,0.007101,0.007528,0.020297,0.007381,0.006234,0.010419,0.039320,0.019176,0.204322,0.029051,0.011322,0.388632,0.008410,0.076559,0.723707,0.397520,0.248866,0.186657,0.281616,0.215183,0.163162,0.124055,0.151656,0.145546,0.124133,0.116784,0.108403,0.003654,0.003018,0.002597,0.002496,0.003517,0.015183,0.006565,0.005492,0.004796,0.015068,0.003817,0.003659,0.006560,cuckoo
0.188352,0.020564,2.984655,0.275043,0.227989,1.438871,0.014884,0.260054,-27.615286,0.097666,-1.505598,-0.732100,-0.988641,0.190210,-0.028677,-0.357888,-0.062410,0.047946,0.181359,0.095987,-0.081464,0.005656,0.005922,0.003778,0.003455,0.004652,0.013817,0.009822,0.007093,0.006197,0.019510,0.005546,0.004282,0.010422,0.032170,0.021972,0.204646,0.028005,0.011746,0.354394,0.011235,0.063784,0.774375,0.424978,0.296016,0.237121,0.313226,0.242007,0.180068,0.155944,0.138264,0.166123,0.120759,0.132360,0.103710,0.002980,0.003291,0.002556,0.002272,0.003561,0.014389,0.006622,0.006048,0.003941,0.016375,0.002763,0.002452,0.007310,cuckoo
0.106227,0.136412,2.946712,0.185105,0.198970,0.331471,0.013734,0.114375,-24.457239,1.979978,-1.021188,-1.079685,0.112304,0.756755,0.431687,0.039249,-0.391877,0.013408,0.201556,0.215155,-0.015576,0.000721,0.000970,0.033032,0.055063,0.007626,0.004535,0.076076,0.041960,0.003272,0.001354,0.005060,0.000727,0.040701,0.039532,0.124201,0.341164,0.053695,0.035739,0.361540,0.011835,0.071103,1.194184,0.877117,0.476628,0.414563,0.333076,0.224959,0.225143,0.249337,0.148334,0.191174,0.255085,0.165468,0.135483,0.000332,0.000606,0.042449,0.040309,0.008455,0.003145,0.057872,0.024595,0.001692,0.001030,0.004726,0.000528,0.013728,cuckoo
0.087531,0.084861,2.991090,0.156842,0.174661,0.445324,0.027476,0.092656,-23.793858,1.747576,-0.800955,-0.273423,0.761676,0.801556,0.046193,-0.347992,-0.058654,0.242348,0.103071,-0.019633,-0.157025,0.005193,0.000448,0.033453,0.001521,0.002574,0.013546,0.084976,0.015355,0.018982,0.010521,0.015760,0.019594,0.034820,0.008069,0.036333,0.153744,0.010946,0.015034,0.147583,0.014891,0.006237,0.595592,0.131202,0.435025,0.209239,0.136318,0.201924,0.138263,0.140145,0.129872,0.109536,0.098695,0.095900,0.079891,0.003398,0.000155,0.031442,0.001083,0.001927,0.012694,0.041055,0.011856,0.015133,0.002969,0.007867,0.000263,0.011227,cuckoo
0.047911,0.041670,3.146961,0.202198,0.264032,0.210649,0.047610,0.054375,-33.350962,0.784179,-0.203521,-0.461161,0.500068,0.373275,0.034387,-0.174386,-0.054532,0.136867,0.129533,-0.022622,-0.046908,0.001373,0.000314,0.028120,0.001021,0.001837,0.025623,0.037032,0.011323,0.007045,0.011122,0.073563,0.000856,0.040322,0.013044,0.040704,0.193747,0.028049,0.040379,0.111975,0.057015,0.015128,3.121332,0.440415,0.458636,0.178733,0.160739,0.206229,0.152480,0.162678,0.126720,0.137588,0.166627,0.161085,0.103820,0.001105,0.000212,0.021029,0.001086,0.001463,0.013512,0.030203,0.016856,0.009140,0.006499,0.022438,0.000606,0.013684,cuckoo
0.080204,0.083226,3.138460,0.155077,0.181824,0.250112,0.021014,0.081667,-23.620857,1.877137,-0.666576,-0.434911,0.506600,0.790212,0.241357,-0.294949,-0.256804,0.031562,0.154771,0.127589,-0.042592,0.001551,0.000564,0.055937,0.001880,0.002538,0.079368,0.046453,0.003255,0.008797,0.015251,0.006237,0.000955,0.037538,0.007598,0.045987,0.136089,0.008916,0.010672,0.122764,0.008585,0.002810,0.412183,0.145120,0.288643,0.215929,0.176549,0.157546,0.102273,0.084660,0.072732,0.142962,0.050203,0.161914,0.059965,0.001339,0.000149,0.043584,0.000822,0.000863,0.040606,0.037088,0.001446,0.005246,0.007634,0.006346,0.000433,0.012910,cuckoo
0.164137,0.091892,3.030034,0.247247,0.214796,1.160655,0.018759,0.219375,-24.623292,0.311462,-1.421585,-1.011268,-0.334097,0.412549,0.008440,-0.176090,-0.271823,0.068785,0.173413,0.262110,-0.219347,0.004842,0.002959,0.003562,0.001918,0.003646,0.015854,0.018981,0.010619,0.008038,0.006025,0.003133,0.004182,0.009448,0.067669,0.090584,0.340770,0.053985,0.018124,0.812548,0.011241,0.120091,1.347823,0.797078,0.251537,0.231804,0.336709,0.396778,0.191328,0.111444,0.272849,0.144259,0.160874,0.163710,0.142912,0.004195,0.003052,0.002942,0.001577,0.003341,0.014598,0.008086,0.009780,0.005747,0.004548,0.001949,0.003146,0.004538,cuckoo
0.182259,0.082792,3.095301,0.260636,0.214687,1.213447,0.021161,0.243437,-25.011723,0.196998,-1.226626,-1.182770,-0.385816,0.386175,-0.028175,-0.281469,-0.152837,-0.003575,0.186343,0.160231,-0.124353,0.003015,0.002843,0.002565,0.003492,0.004425,0.007663,0.018621,0.006873,0.007369,0.009384,0.004946,0.004309,0.008569,0.049191,0.068710,0.196119,0.046083,0.018504,0.560430,0.014626,0.085574,1.054973,0.742108,0.293003,0.164485,0.376838,0.297588,0.188648,0.213262,0.170584,0.160135,0.127399,0.175735,0.128324,0.002311,0.001911,0.001887,0.003232,0.003804,0.005726,0.013212,0.005168,0.005570,0.006703,0.004928,0.005424,0.004358,cuckoo
0.177347,0.070610,3.067092,0.275060,0.233419,1.368813,0.014627,0.270500,-25.019057,0.196018,-1.649732,-0.943321,-0.505760,0.150986,-0.188868,-0.197662,-0.148005,0.105708,0.167757,0.101952,0.021803,0.003850,0.004223,0.003610,0.003919,0.004161,0.009682,0.020001,0.006145,0.008692,0.010813,0.005524,0.005531,0.009140,0.043179,0.050615,0.215873,0.031815,0.008112,0.516138,0.009824,0.102237,0.922822,0.417596,0.325004,0.137966,0.313135,0.304163,0.171459,0.173157,0.147115,0.137516,0.133618,0.111891,0.130881,0.002392,0.002290,0.001956,0.002008,0.002427,0.008013,0.013760,0.004004,0.008958,0.006763,0.004030,0.003140,0.005536,cuckoo
